종목코드,종목명,상장일,거래소,종가,시가총액
088390,이녹스,2006-10-20,KQ,28100,261356089800
258610,이더블유케이,2017-08-22,KQ,5320,94692287010
264850,이랜시스,2017-06-01,KQ,3010,86111676940
351330,이삭엔지니어링,2021-04-21,KQ,12350,103606500000
066980,이엔코퍼레이션,2003-01-17,KQ,4460,173804129865
099750,이지케어텍,2019-03-22,KQ,31650,202116900000
041830,인바디,2000-12-14,KQ,27350,372198870400
060150,인선이엔티,2002-06-14,KQ,11900,556435163400
048530,인트론바이오,2011-01-26,KQ,20650,692902671300
039290,인포뱅크,2006-07-04,KQ,10500,91721467900
110020,전진바이오팜,2018-12-14,KQ,4540,29138590555
208140,정다운,2014-12-17,KQ,2860,92547349280
022220,정산애강,2006-04-11,KQ,2135,111099371955
225220,제놀루션,2020-07-24,KQ,13800,132505443000
287410,제이시스메디칼,2018-05-08,KQ,6990,497670314560
052670,제일바이오,2002-01-24,KQ,3590,104282049120
023440,제일제강,1994-10-07,KQ,2960,100793567745
041590,젬백스지오,2002-11-01,KQ,997,90702705000
067000,조이시티,2008-05-30,KQ,11400,516112875000
078650,지나인제약,2010-10-22,KQ,315,23632346928
043610,지니뮤직,2000-07-20,KQ,5760,335907231640
303030,지니틱스,2018-08-30,KQ,2660,94726020200
278280,천보,2019-02-11,KQ,284000,2826000000000
025880,케이씨피드,1995-07-07,KQ,3160,53240007730
105330,케이엔더블유,2009-09-29,KQ,10000,121353820000
047770,코데즈컴바인,2001-09-18,KQ,2755,104824007540
078940,코드네이처,2004-08-27,KQ,2800,90378878485
290510,코리아센터,2019-11-29,KQ,7450,567694745650
190650,코리아에셋투자증권,2019-11-20,KQ,11450,72823200000
049430,코메론,2001-01-16,KQ,11850,107671200000
041960,코미팜,2001-10-30,KQ,9040,584091471600
045970,코아시아,2000-08-03,KQ,9090,239202222840
196450,코아시아옵틱스,2014-06-02,KQ,2225,91124103460
056360,코위버,2001-12-04,KQ,7980,78374400000
114120,크루셜텍,2010-07-21,KQ,1440,30184293600
083790,크리스탈지노믹스,2006-01-06,KQ,7140,494419910040
352770,클리노믹스,2020-12-04,KQ,11700,157600649700
023160,태광,1994-09-07,KQ,10850,288850000000
191420,테고사이언스,2014-11-06,KQ,24300,197044666200
073640,테라사이언스,2004-01-06,KQ,2200,159546933600
066700,테라젠이텍스,2004-05-27,KQ,6640,214331271000
215480,토박스코리아,2015-05-13,KQ,1480,70429565885
208340,파멥신,2018-11-21,KQ,7480,191820531420
150900,파수,2013-10-18,KQ,9100,102050800950
038950,파인디지털,2000-05-04,KQ,5800,58609791100
091700,파트론,2006-12-13,KQ,10250,552395382000
068050,팬엔터테인먼트,2006-07-07,KQ,6250,170027407680
251970,펌텍코리아,2019-07-04,KQ,20500,248620000000
093380,풍강,2007-06-01,KQ,4835,47964064615
237820,플레이디,2020-03-12,KQ,7510,96075278600
002230,피에스텍,1991-01-04,KQ,4830,95297482335
137400,피엔티,2012-07-06,KQ,35450,795941930000
087600,픽셀플러스,2015-06-12,KQ,8300,67047441180
347770,핌스,2020-09-18,KQ,22050,164378910500
163730,핑거,2021-01-29,KQ,17000,159372991500
332710,하나금융14호스팩,2019-11-01,KQ,2145,9371250000
388220,하나금융19호스팩,2021-10-07,KQ,2110,13251000000
318000,한국바이오젠,2019-08-01,KQ,8600,70484231500
256840,한국비엔씨,2016-12-28,KQ,26500,1378471263000
053300,한국정보인증,2014-02-04,KQ,6470,271128388190
054040,한국컴퓨터,2002-01-15,KQ,4135,66374427700
050540,한국코퍼레이션,2005-12-12,KQ,282,14434337226
047080,한빛소프트,2002-01-10,KQ,5700,141245065200
024740,한일단조,1996-11-29,KQ,2670,79510932480
007770,한일화학,1992-09-07,KQ,18250,64408500000
086960,한컴MDS,2006-09-26,KQ,21150,187148059200
059270,해성티피씨,2021-04-21,KQ,7200,66116400000
090850,현대이지웰,2013-12-27,KQ,9990,237226146390
053660,현진소재,2002-02-15,KQ,400,21280401200
011080,형지I&C,2004-07-02,KQ,1575,61160398760
290270,휴네시온,2018-08-02,KQ,5780,55916651040
215090,휴센텍,2015-04-28,KQ,1860,150150591580
189980,흥국에프엔비,2015-08-07,KQ,3430,130516231800
282330,BGF리테일,2017-12-08,KS,168000,2903696208000
138930,BNK금융지주,2011-03-30,KS,8680,2819339877900
006360,GS건설,1981-08-03,KS,42150,3615817952500
039570,HDC아이콘트롤스,2015-09-24,KS,11650,191759000000
001060,JW중외제약,1976-06-14,KS,23300,501880275800
119650,KC코트렐,2010-01-29,KS,6800,119680000000
023150,MH에탄올,1996-12-24,KS,11800,84484122700
034120,SBS,2003-06-25,KS,50400,925405907400
101060,SBS미디어홀딩스,2008-03-24,KS,2065,287486670450
001380,SG글로벌,1976-06-29,KS,2080,93300596725
001770,SHD,1988-11-23,KS,28900,34866998600
002360,SH에너지화학,1985-12-23,KS,1110,123358440300
034730,SK,2009-11-11,KS,249500,17590074250000
018670,SK가스,1997-08-27,KS,134000,1236852696000
395400,SK리츠,2021-09-14,KS,6110,947175450520
071970,STX중공업,2009-05-15,KS,5330,150056013040
037270,YG PLUS,2003-08-01,KS,7760,487772162900
002720,국제약품,1975-12-27,KS,6000,115656540000
001570,금양,1976-12-17,KS,5160,251838980640
073240,금호타이어,2005-02-17,KS,5500,1577058975630
002350,넥센타이어,1976-05-19,KS,7660,741299186430
005250,녹십자홀딩스,1978-08-28,KS,29400,1382629374000
072710,농심홀딩스,2003-07-30,KS,77700,360356283000
058730,다스코,2004-08-02,KS,5190,86576757930
145210,다이나믹디자인,2015-03-19,KS,489,76295416572
069620,대웅제약,2002-11-01,KS,142500,1645293650000
006650,대한유화,1999-08-11,KS,183500,1189500000000
192080,더블유게임즈,2019-03-12,KS,66800,1229254183800
004830,덕성,1987-09-25,KS,23250,364560000000
002150,도화엔지니어링,2010-08-12,KS,7830,264027600000
007590,동방아그로,1977-06-29,KS,7620,103085057890
026960,동서,2016-07-15,KS,34400,3434665000000
102260,동성케미컬,2008-06-23,KS,5580,276274887680
001520,동양,1976-06-25,KS,1705,404569486785
082640,동양생명,2009-10-08,KS,6760,1092397620450
008970,동양철관,1977-03-05,KS,1400,165844979550
003160,디아이,1996-07-31,KS,8380,264887961850
013570,디와이,1989-05-30,KS,5320,139494054900
004000,롯데정밀화학,1976-04-15,KS,86700,2236860000000
002270,롯데푸드,1973-05-09,KS,379500,460045427500
204320,만도,2014-10-06,KS,64000,3014647104000
088980,맥쿼리인프라,2006-03-15,KS,13500,5445172607150
090370,메타랩스,2006-12-26,KS,1005,66269978685
009680,모토닉,1994-01-14,KS,11000,361350000000
357250,미래에셋맵스리츠,2020-08-05,KS,5070,101907000000
134380,미원화학,2011-02-15,KS,80000,175941440000
002410,범양건영,1988-05-25,KS,8010,196420977620
096300,베트남개발1,2007-06-13,KS,252,34833093383
207940,삼성바이오로직스,2016-11-10,KS,865000,57365055000000
018260,삼성에스디에스,2014-11-14,KS,157000,12109625700000
016360,삼성증권,1988-03-28,KS,47150,4214960000000
029780,삼성카드,2007-06-27,KS,34250,3973959961300
002170,삼양통상,1989-11-10,KS,63000,189300000000
002810,삼영무역,1988-03-28,KS,15600,287161041400
000520,삼일제약,1985-05-29,KS,8090,108975128150
009770,삼정펄프,2006-10-17,KS,30000,74374137250
248170,샘표식품,2016-08-09,KS,45550,207857013000
200880,서연이화,2014-08-08,KS,7770,209470386750
003080,성보화학,1976-12-23,KS,4475,89589500000
306200,세아제강,2018-10-05,KS,98500,280226440000
308170,센트랄모텍,2019-11-25,KS,27900,239358000000
004430,송원산업,1977-06-25,KS,17550,422400000000
017550,수산중공업,1991-08-30,KS,2545,137122314020
029530,신도리코,1996-12-24,KS,33050,332640957000
011930,신성이엔지,1996-07-31,KS,2255,462111549135
031430,신세계인터내셔날,2011-07-14,KS,165500,1181670000000
031440,신세계푸드,2010-04-29,KS,88100,340390992000
004920,씨아이테크,1989-11-30,KS,972,38473505397
010780,아이에스동서,1986-01-27,KS,46100,1422604506300
139990,아주스틸,2021-08-20,KS,18600,489365496500
018250,애경산업,2018-03-22,KS,22000,581018570000
005850,에스엘,1988-11-08,KS,34700,1667833384200
007460,에이프로젠 MED,1995-07-08,KS,1795,358479414000
097520,엠씨넥스,2021-07-06,KS,43900,789662043900
006980,우성,1988-10-10,KS,29600,91155000000
011330,유니켐,1989-12-14,KS,1400,101036962180
003460,유화증권,1987-08-24,KS,2800,158483249925
025820,이구산업,1995-08-18,KS,3770,125909130000
139480,이마트,2011-06-10,KS,167000,4641323863500
003120,일성신약,1985-01-14,KS,76400,203224000000
008500,일정실업,1994-08-12,KS,24850,29640000000
194370,제이에스코퍼레이션,2016-02-04,KS,25600,343391725750
025620,제이준코스메틱,1995-07-08,KS,1135,84097542520
120030,조선선재,2010-02-19,KS,106000,132682180500
063160,종근당바이오,2001-12-11,KS,41950,231507596400
013890,지누스,2019-10-30,KS,80600,1268776135000
035000,지투알,1999-08-11,KS,6450,106859788050
088790,진도,2006-03-28,KS,3435,42571284480
051630,진양화학,2001-01-29,KS,4465,53220000000
145270,케이탑리츠,2012-01-31,KS,1520,70722914310
005070,코스모신소재,1987-09-28,KS,42850,1286214504750
007980,태평양물산,1994-12-27,KS,2515,121577707175
055490,테이팩스,2017-10-31,KS,68700,325046085000
078000,텔코웨어,2004-07-20,KS,11150,107700036600
363280,티와이홀딩스,2020-09-22,KS,26350,1052496313000
036580,팜스코,1999-10-25,KS,6080,223305893440
071090,하이스틸,2003-02-17,KS,3230,64698188400
123890,한국자산신탁,2016-07-13,KS,4405,546741886320
024720,한국콜마홀딩스,2002-04-09,KS,22500,417047341550
047810,한국항공우주,2011-06-30,KS,29700,2899884433250
060980,한라홀딩스,2010-05-19,KS,50400,528839535000
008930,한미사이언스,1988-06-20,KS,58200,3930589282400
004150,한솔홀딩스,1972-05-17,KS,3680,153331306050
004960,한신공영,1976-07-07,KS,18500,214636522100
012450,한화에어로스페이스,1987-05-27,KS,42300,2131523000000
086280,현대글로비스,2005-12-26,KS,164000,6168750000000
126560,현대퓨처넷,2010-12-23,KS,4655,528262469280
335870,IBKS제12호스팩,2019-12-09,KQ,2270,7082400000
950170,JTC,2018-04-06,KQ,5000,174152447075
024840,KBI메탈,1994-12-29,KQ,1995,65572187520
021320,KCC건설,2001-08-21,KQ,9900,211218000000
036670,KCI,2001-01-03,KQ,8870,99964900000
151860,KG ETS,2013-07-24,KQ,14150,507600000000
160550,NEW,2014-12-23,KQ,15650,438125864200
950110,SBI핀테크솔루션즈,2012-12-17,KQ,7070,168576760400
184230,SGA솔루션즈,2013-12-20,KQ,1375,63722612280
063440,SM Life Design,2002-05-30,KQ,3210,145637875880
192410,THQ,2014-08-14,KQ,3120,91129181850
073570,WI,2004-01-06,KQ,1475,119739212040
052220,iMBC,2005-01-21,KQ,5150,119370000000
198440,고려시멘트,2014-08-13,KQ,4515,143430120600
014570,고려제약,2000-12-07,KQ,9070,99660000000
035290,골드앤에스,1999-12-07,KQ,1305,47272202550
060480,국일신동,2014-12-29,KQ,3825,42585600000
307750,국전약품,2018-12-19,KQ,13000,640353960450
187790,나노,2014-05-08,KQ,2320,63067729350
121600,나노신소재,2011-02-09,KQ,49000,531025900350
190510,나무가,2015-11-12,KQ,9180,126702899600
267320,나인테크,2017-06-22,KQ,3070,121932334630
111710,남화산업,2018-11-29,KQ,9000,185703760000
137940,넥스트아이,2011-06-14,KQ,1690,129169589775
278650,노터스,2019-11-27,KQ,25650,194293884000
039560,다산네트웍스,2000-06-22,KQ,7430,270309626340
007720,대명소노시즌,1994-01-06,KQ,1430,143640641250
036480,대성미생물,2000-04-04,KQ,15700,59280000000
005710,대원산업,1993-06-21,KQ,6680,133851168000
299170,더블유에스아이,2018-09-21,KQ,2650,77480601950
090410,덕신하우징,2014-08-01,KQ,2935,132722193600
032960,동일기연,1997-07-18,KQ,14500,50797632500
073190,듀오백,2004-02-06,KQ,2815,33630192400
043360,디지아이,2001-07-20,KQ,3160,28980000000
068930,디지털대성,2003-10-17,KQ,9690,286626013960
105740,디케이락,2010-11-12,KQ,12150,102243935200
187220,디티앤씨,2014-12-17,KQ,6930,74244054780
141080,레고켐바이오,2013-05-10,KQ,47700,1159640826300
294140,레몬,2020-02-28,KQ,6030,223850000000
090360,로보스타,2011-10-17,KQ,20350,197925000000
019570,리더스 기술투자,1989-03-14,KQ,597,74329261222
012700,리드코프,1996-01-19,KQ,9810,258907661650
054180,메디콕스,2001-10-16,KQ,1070,86533983675
078160,메디포스트,2005-07-29,KQ,23200,377329300800
241770,메카로,2017-12-06,KQ,11600,118744256000
049950,미래컴퍼니,2005-01-04,KQ,25200,210730111200
064550,바이오니아,2005-12-29,KQ,49400,1249233739450
177350,베셀,2015-06-19,KQ,4540,51660441000
250000,보라티알,2017-06-08,KQ,13800,93835188700
099390,브레인즈컴퍼니,2021-08-19,KQ,26900,110732052200
064480,브리지텍,2008-06-04,KQ,4835,57431762500
018290,브이티지엠피,1994-09-07,KQ,8310,284147278320
138580,비즈니스온,2017-11-30,KQ,25300,289530398000
018310,삼목에스폼,1996-05-03,KQ,15850,235200000000
054090,삼진엘앤디,2004-02-06,KQ,4185,105203162880
024950,삼천리자전거,1995-01-04,KQ,9770,129682847290
017480,삼현철강,2001-01-09,KQ,5770,91076762000
079650,서산,2005-01-21,KQ,2830,56800000000
043260,성호전자,2001-11-29,KQ,1650,88118883600
052190,세영디앤씨,2001-06-21,KQ,8850,26981756100
100700,세운메디칼,2008-09-30,KQ,4090,180894000000
036630,세종텔레콤,2000-01-04,KQ,584,350448000000
036830,솔브레인홀딩스,2000-01-18,KQ,37800,792441316800
050960,수산아이앤티,2016-10-11,KQ,18050,121518000000
192440,슈피겐코리아,2014-11-05,KQ,44750,278493062400
131100,스카이이앤엠,2011-06-14,KQ,4790,52092458050
039670,스포츠서울,2004-01-16,KQ,7360,67797501120
020710,시공테크,1999-08-13,KQ,6360,128106528300
131090,시큐브,2011-12-21,KQ,1300,54600000000
290520,신도기연,2020-07-06,KQ,15500,124949840000
012790,신일제약,1999-08-13,KQ,12200,136288809900
226330,신테카바이오,2019-12-17,KQ,11250,151875180000
243840,신흥에스이씨,2017-09-27,KQ,66400,500057340400
222420,쎄노텍,2015-08-06,KQ,1945,77906859500
225330,씨엠에스에듀,2016-04-07,KQ,6970,129883357160
101240,씨큐브,2011-11-08,KQ,7420,73197688480
050320,아래스,2002-01-15,KQ,990,45205142400
357580,아모센스,2021-06-25,KQ,19050,215041459200
246720,아스타,2017-03-20,KQ,5210,59646194370
332370,아이디피,2020-08-24,KQ,7670,50772001950
032080,아즈텍WB,2000-10-26,KQ,3950,84567199115
013310,아진산업,2015-12-22,KQ,3460,134464806630
067160,아프리카TV,2003-12-19,KQ,221000,2540343507000
065660,안트로젠,2016-02-15,KQ,55500,522912397500
347860,알체라,2020-12-21,KQ,35500,487070046500
085810,알티캐스트,2013-12-06,KQ,2535,75253424415
196300,애니젠,2016-12-07,KQ,17350,97204346600
238120,얼라인드,2016-11-03,KQ,8790,63626614800
097780,에스맥,2008-01-23,KQ,1160,330301091250
260970,에스앤디,2021-09-29,KQ,17750,72257676000
306040,에스제이그룹,2019-11-18,KQ,22750,225927461200
234300,에스트래픽,2017-12-05,KQ,5960,124332175200
288620,에스퓨얼셀,2018-10-15,KQ,31700,217572101400
298380,에이비엘바이오,2018-12-19,KQ,23800,1116821617500
003800,에이스침대,1996-05-03,KQ,47800,524002500000
224110,에이텍티앤,2015-08-25,KQ,23150,123087000000
128540,에코캡,2018-12-05,KQ,10300,152867400000
038110,에코플라스틱,2000-03-23,KQ,3600,92409732000
205100,엑셈,2014-11-07,KQ,4530,160378826245
208860,엔지스테크널러지,2016-07-28,KQ,2205,25233717915
183490,엔지켐생명과학,2018-02-21,KQ,68400,572363401500
182400,엔케이맥스,2015-10-23,KQ,29600,1104429570000
069410,엔텔스,2007-06-20,KQ,10050,102960481200
096870,엘디티,2008-05-02,KQ,4505,30353328000
037950,엘컴텍,2000-08-24,KQ,1390,117382051410
065150,엠피대산,2007-07-18,KQ,820,102731572100
060850,영림원소프트랩,2020-08-12,KQ,9970,81716550000
065500,오리엔트정공,2002-09-19,KQ,665,77244396358
067170,오텍,2003-11-14,KQ,10800,165459753750
273060,와이즈버즈,2017-08-07,KQ,1885,91296074960
074600,원익QnC,2003-12-12,KQ,24750,646684800000
104830,원익머트리얼즈,2011-12-28,KQ,31750,400304000000
008370,원풍,1992-12-18,KQ,6490,78120000000
069080,웹젠,2003-05-23,KQ,26900,944566147000
071460,위니아딤채,2016-07-14,KQ,3715,132899155025
044340,위닉스,2000-10-24,KQ,20250,362830527500
089850,유비벨록스,2010-06-18,KQ,13450,95350339800
264450,유비쿼스,2017-03-31,KQ,20950,214647540700
388800,유진스팩7호,2021-09-13,KQ,2160,10746450000
084370,유진테크,2006-01-17,KQ,43000,985389806000
039020,이건홀딩스,2000-05-04,KQ,6210,139121807440
073490,이노와이어리스,2005-02-04,KQ,37700,254005408800
272290,이녹스첨단소재,2017-07-10,KQ,39900,786648402900
054210,이랜텍,2002-05-09,KQ,10550,264293144500
086890,이수앱지스,2009-02-03,KQ,12200,404828549600
024810,이화전기,1994-12-29,KQ,1775,147313294595
277410,인산가,2017-09-29,KQ,2370,75197621640
033230,인성정보,1999-07-30,KQ,3180,123724523900
049070,인탑스,2002-02-21,KQ,22300,382700000000
016670,인피니티엔티,1993-04-21,KQ,973,97551057352
289220,자이언트스텝,2021-03-24,KQ,101900,981991300500
049630,재영솔루텍,2003-01-24,KQ,1110,88905427600
204270,제이앤티씨,2020-03-04,KQ,8260,477249844500
089790,제이티,2006-10-27,KQ,9400,97068977330
038010,제일테크노스,2000-01-11,KQ,5360,48690000000
033340,좋은사람들,1997-11-03,KQ,1055,52653176320
051980,중앙디앤엠,2001-07-31,KQ,1800,152019843730
219750,지티지웰니스,2018-09-21,KQ,2930,51101508840
086060,진바이오텍,2006-04-28,KQ,5500,46841593280
036890,진성티이씨,2000-07-20,KQ,11350,254049628400
047820,초록뱀미디어,2002-12-24,KQ,3020,548037960420
317530,캐리소프트,2019-10-29,KQ,13500,94187675400
050110,캠시스,2001-05-17,KQ,1855,137312859480
214370,케어젠,2015-11-17,KQ,67200,721929600000
323940,케이비제18호스팩,2019-06-24,KQ,2055,16113320000
330990,케이비제19호스팩,2019-09-30,KQ,2095,8989090000
024880,케이피에프,1994-12-29,KQ,4930,86996607500
224060,코디엠,2015-12-29,KQ,240,65428661032
183300,코미코,2017-03-23,KQ,80200,807648028200
222040,코스맥스엔비티,2015-12-16,KQ,8120,167705640000
241710,코스메카코리아,2016-10-28,KQ,15000,158598000000
121850,코이즈,2012-09-27,KQ,1970,30456073410
054780,키이스트,2003-11-14,KQ,14050,255448036200
053620,태양,2001-08-07,KQ,9060,77486000000
124560,태웅로직스,2019-12-10,KQ,8160,158248015200
182690,테라셈,2014-10-30,KQ,1440,30474933120
200230,텔콘RF제약,2014-11-24,KQ,3250,284841834060
051360,토비스,2004-11-19,KQ,8360,138918751980
322180,티라유텍,2019-10-31,KQ,11450,60402062500
033830,티비씨,2010-11-29,KQ,2340,238500000000
356860,티엘비,2020-12-14,KQ,37050,182395286500
046210,파나진,2000-08-16,KQ,3855,123244091100
177830,파버나인,2014-08-04,KQ,4500,62758271680
037030,파워넷,2018-06-07,KQ,6740,110389642860
032800,판타지오,1997-06-26,KQ,110,71795761260
321260,프로이천,2019-05-31,KQ,2770,73793910160
053610,프로텍,2001-08-17,KQ,26050,287100000000
367000,플래티어,2021-08-12,KQ,19650,163740198600
043370,피에이치에이,2001-12-13,KQ,11750,245700000000
343510,하나금융16호스팩,2020-07-23,KQ,2115,8481150000
340120,하이제5호스팩,2019-12-23,KQ,2135,10717700000
025770,한국정보통신,1998-01-20,KQ,9090,344112850490
310870,한국제8호스팩,2018-12-20,KQ,3370,11491200000
023760,한국캐피탈,1994-11-07,KQ,911,286889104584
046110,한일네트웍스,2006-01-20,KQ,6680,79973778630
076610,해성옵틱스,2013-11-06,KQ,997,81374889753
092300,현우산업,2007-10-24,KQ,5180,78921877800
095570,AJ네트웍스,2015-08-21,KS,5610,262204852000
000210,DL,1976-02-02,KS,65300,1370514813600
001880,DL건설,1977-12-22,KS,29650,652777206400
069730,DSR제강,2003-01-28,KS,6210,88848000000
365550,ESR켄달스퀘어리츠,2020-12-23,KS,6500,932616090000
092230,KPX홀딩스,2006-10-12,KS,66300,280094029800
044450,KSS해운,2007-10-26,KS,11800,275911972000
051910,LG화학,2001-04-25,KS,790000,55485581598000
079550,LIG넥스원,2015-10-02,KS,47700,1049400000000
006260,LS,1977-06-30,KS,62000,1989960000000
108670,LX하우시스,2009-04-20,KS,68500,615182162000
035420,NAVER,2008-11-28,KS,411500,67512255345000
005940,NH투자증권,1975-09-30,KS,13000,3876292225350
034310,NICE,2004-02-04,KS,16800,632634410000
008260,NI스틸,1975-06-28,KS,3785,108251442845
001740,SK네트웍스,1977-06-30,KS,5180,1288093887930
001510,SK증권,1986-09-20,KS,977,460775416725
017670,SK텔레콤,1989-11-07,KS,309500,22302614258500
100840,SNT에너지,2008-02-22,KS,23350,172654353000
012610,경인양행,1995-10-05,KS,6780,281684354700
009140,경인전자,1989-06-20,KS,27400,43039837800
092440,기신정기,2007-10-30,KS,4210,122932000000
008350,남선알미늄,1978-05-22,KS,2890,318417570100
003920,남양유업,1978-06-24,KS,442500,318240000000
008060,대덕,1989-01-26,KS,7520,254515026500
008110,대동전자,1990-06-05,KS,7660,80986250840
009190,대양금속,1994-04-29,KS,5480,171973561900
000430,대원강업,1977-06-22,KS,4055,251100000000
012800,대창,1989-12-05,KS,2000,182280998000
001440,대한전선,1968-12-27,KS,2300,1961323190610
003490,대한항공,1966-03-18,KS,30300,10538970997500
001230,동국제강,1988-05-09,KS,16850,1612813255300
000020,동화약품,1976-03-24,KS,15100,421765197000
000150,두산,1973-06-29,KS,125500,2048955540000
241560,두산밥캣,2016-11-18,KS,40100,4030016473200
092200,디아이씨,2007-10-18,KS,5180,201053901730
032350,롯데관광개발,2006-06-08,KS,19150,1326628927300
011170,롯데케미칼,1991-05-30,KS,228500,7814795532000
094800,맵스리얼티1,2007-04-09,KS,4895,454424050245
009900,명신산업,2020-12-07,KS,28700,1503269310450
033920,무학,2010-07-20,KS,9230,263340000000
007120,미래아이앤지,1999-11-26,KS,531,68756082588
155900,바다로19호,2012-06-29,KS,3170,48108012660
011390,부산산업,1990-09-14,KS,122500,129360000000
005030,부산주공,1975-12-26,KS,602,34109710200
007160,사조산업,1989-07-25,KS,46950,241750000000
014710,사조씨푸드,2012-06-29,KS,5130,87470198440
005930,삼성전자,1975-06-11,KS,70600,421466648030000
001360,삼성제약,1975-07-04,KS,5210,349242810800
145990,삼양사,2011-12-05,KS,69600,714722015700
023000,삼원강재,2011-07-22,KS,3250,130800000000
004380,삼익THK,1989-09-26,KS,11650,245700000000
004450,삼화왕관,1976-05-28,KS,43550,93069172800
007860,서연,1989-09-09,KS,15100,354545644400
019440,세아특수강,2011-06-01,KS,15850,135406000000
021820,세원정공,1996-07-03,KS,8090,80900000000
075580,세진중공업,2015-11-30,KS,6390,363836518400
068270,셀트리온,2018-02-09,KS,208500,28690420928000
005390,신성통상,1975-12-22,KS,3515,507290616700
004170,신세계,1985-08-19,KS,235500,2313617535000
004770,써니전자,1987-04-22,KS,3470,120737963115
090430,아모레퍼시픽,2006-06-29,KS,187000,10938145933000
002310,아세아제지,1988-12-15,KS,45750,407520841000
011090,에넥스,1995-07-08,KS,2950,176375424540
085310,엔케이,2008-01-24,KS,1080,86382020160
111770,영원무역,2009-07-30,KS,43800,1936411151600
009970,영원무역홀딩스,1988-11-07,KS,47650,650417738400
070960,용평리조트,2016-05-27,KS,6210,298426664600
118000,우리들휴브레인,2009-12-30,KS,1495,122391736565
017370,우신시스템,2002-05-28,KS,5820,105488951040
049800,우진플라임,2006-05-24,KS,4415,87100000000
014830,유니드,2004-12-03,KS,118000,1053446395500
003470,유안타증권,1988-01-21,KS,4475,897186609120
008250,이건산업,1988-10-21,KS,14000,154432153500
214320,이노션,2015-07-17,KS,58300,1164000000000
102460,이연제약,2010-06-10,KS,49500,891829490350
006490,인스코비,1985-01-17,KS,3535,387214552500
004910,조광페인트,1976-12-27,KS,8320,105856000000
000480,조선내화,1978-06-30,KS,88000,351200000000
272450,진에어,2017-12-08,KS,19500,873000000000
009310,참엔지니어링,1987-11-12,KS,1200,66078991160
003070,코오롱글로벌,1978-09-15,KS,25250,639084603300
006890,태경케미컬,2003-01-28,KS,12950,149640000000
214420,토니모리,2015-07-10,KS,6770,124273953960
016800,퍼시스,1996-12-24,KS,39300,450225000000
001020,페이퍼코리아,1976-06-26,KS,1705,69534771185
007630,폴루스바이오팜,1988-10-24,KS,1225,55134426375
010040,한국내화,2000-10-16,KS,3955,162625565520
104700,한국철강,2008-09-29,KS,8640,399253500000
003350,한국화장품제조,1978-02-06,KS,30700,140038800000
053690,한미글로벌,2009-06-23,KS,10700,117245785000
009240,한샘,2002-07-16,KS,92600,2176888340000
001750,한양증권,1988-03-04,KS,17500,222749345000
006390,한일현대시멘트,1975-12-26,KS,37600,667433789250
003480,한진중공업홀딩스,1956-03-03,KS,4270,125796999120
000880,한화,1976-06-24,KS,32300,2413671267000
322000,현대에너지솔루션,2019-11-19,KS,21850,244160000000
267260,현대일렉트릭,2017-05-10,KS,22100,796641683500
004020,현대제철,1987-05-23,KS,43400,5758185622750
329180,현대중공업,2021-09-17,KS,112500,10031362108000
013520,화승코퍼레이션,1991-02-22,KS,2515,126129155040
032560,황금에스티,2009-10-29,KS,8800,140800000000
298050,효성첨단소재,2018-07-13,KS,682000,3041884692000
241520,DSC인베스트먼트,2016-12-19,KQ,5790,161584251430
037370,EG,2000-01-11,KQ,16350,131705676000
083450,GST,2006-02-01,KQ,28100,262760409000
297890,HB솔루션,2020-06-22,KQ,20450,338508366700
373200,IBKS제15호스팩,2021-02-26,KQ,2415,8448000000
099520,ITX-AI,2009-12-22,KQ,1285,37652662655
122450,KMH,2011-05-25,KQ,8530,386715772920
099220,SDN,2009-05-19,KQ,2120,112453361370
036490,SK머티리얼즈,1999-12-14,KQ,391500,4124140143000
079940,가비아,2005-10-19,KQ,12700,171903186800
036620,감성코퍼레이션,2000-01-11,KQ,2415,186772912200
114190,강원,2009-11-20,KQ,2500,65307595000
063080,게임빌,2009-07-30,KQ,80000,534210552000
039240,경남스틸,2000-03-07,KQ,7400,193250000000
011040,경동제약,1992-12-18,KQ,12950,395378643100
090150,광진윈텍,2006-10-20,KQ,12550,216111992850
204620,글로벌텍스프리,2014-11-19,KQ,3510,171309468865
168330,내츄럴엔도텍,2013-10-31,KQ,5720,177797293080
253590,네오셈,2018-04-04,KQ,2810,105719472280
089140,넥스턴바이오,2006-11-01,KQ,7820,260119365120
065170,넥스트BT,2002-11-19,KQ,1675,149025686325
085670,뉴프렉스,2006-01-17,KQ,4745,114027936630
025440,대성엘텍,1995-05-22,KQ,960,97033460623
332290,대신밸런스제7호스팩,2019-10-11,KQ,2400,12492000000
108380,대양전기공업,2011-07-08,KQ,16550,157860994500
317330,덕산테코피아,2019-08-02,KQ,23800,439220529200
099410,동방선기,2009-11-10,KQ,2805,37237755500
005290,동진쎄미켐,1999-12-21,KQ,33350,1712102650200
187870,디바이스이엔지,2017-12-20,KQ,27450,192099425700
263690,디알젬,2018-11-22,KQ,11800,134208478500
171010,램테크놀러지,2013-11-18,KQ,6560,76025640400
281740,레이크머티리얼즈,2017-12-12,KQ,4850,317478546840
277810,레인보우로보틱스,2021-02-03,KQ,19150,308182587400
067730,로지시스,2015-07-29,KQ,6970,67717454000
038060,루멘스,2006-08-08,KQ,957,46323255447
